date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:33	87337/87337	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jan%202024%2017:00:33%20GMT	https://promo-theme.com/novo/blog-horizontal/	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/blog-horizontal/index.html	(from )
22:30:33	726/726	---M-Z	200	added ('OK')	text/plain	etag:%22cb7-60e58ff7e330e-gzip%22	https://promo-theme.com/robots.txt		(from )
22:30:33	58171/58171	---MCZ	200	added ('OK')	text/css	etag:W/%22606cf3c4-e33b%22	https://promo-theme.com/novo/wp-includes/css/dist/block-library/style.min.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-includes/css/dist/block-library/style.min85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:33	11040/11040	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-2b20%22	https://promo-theme.com/novo/wp-content/plugins/booked/assets/css/icons.css?ver=2.3.5	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/assets/css/icons25b6.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:34	9085/9085	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-237d%22	https://promo-theme.com/novo/wp-content/plugins/booked/assets/js/tooltipster/css/tooltipster.css?ver=3.3.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/assets/js/tooltipster/css/tooltipster9b70.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:35	365/365	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-16d%22	https://promo-theme.com/novo/wp-content/plugins/booked/assets/js/tooltipster/css/themes/tooltipster-light.css?ver=3.3.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/assets/js/tooltipster/css/themes/tooltipster-light9b70.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:35	3778/3778	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-ec2%22	https://promo-theme.com/novo/wp-content/plugins/booked/assets/css/animations.css?ver=2.3.5	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/assets/css/animations25b6.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:35	67691/67691	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-1086b%22	https://promo-theme.com/novo/wp-content/plugins/booked/dist/booked.css?ver=2.3.5	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/dist/booked25b6.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:36	2640/2640	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d38-a50%22	https://promo-theme.com/novo/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4.1	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/contact-form-7/includes/css/stylesc225.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:36	10410/10410	---MCZ	200	added ('OK')	text/css	etag:W/%2261497d79-28aa%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/include/popup/style.css?ver=1.0.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/include/popup/style8a54.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:36	17232/17232	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d71-4350%22	https://promo-theme.com/novo/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min21f9.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:37	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d71-4824%22	https://promo-theme.com/novo/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.2.5	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/elementor/assets/lib/animations/animations.min2072.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:37	117828/117828	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d71-1cc44%22	https://promo-theme.com/novo/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.5	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/elementor/assets/css/frontend.min2072.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:37	949/949	---MCZ	200	added ('OK')	text/css	etag:W/%2260d99be5-3b5%22	https://promo-theme.com/novo/wp-content/uploads/elementor/css/post-1731.css?ver=1624873957	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/elementor/css/post-17315c6e.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:38	9146/9146	---MCZ	200	added ('OK')	text/css	etag:W/%2260d99be5-23ba%22	https://promo-theme.com/novo/wp-content/uploads/elementor/css/global.css?ver=1624873957	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/elementor/css/global5c6e.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:38	5310/5310	---MCZ	200	added ('OK')	text/css	etag:W/%2261497d79-14be%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/swiper.css?ver=4.5.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/swiper268f.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:38	4206/4206	---MCZ	200	added ('OK')	text/css	etag:W/%2261497d79-106e%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/owl.carousel.css?ver=2.3.4	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/owl.carousel531b.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:39	761/761	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d33-2f9%22	https://promo-theme.com/novo/wp-content/plugins/booked/includes/add-ons/woocommerce-payments//css/frontend-style.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/includes/add-ons/woocommerce-payments/css/frontend-style85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:39	485416/485416	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d50-76828%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min31dc.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:40	49147/49147	---MCZ	200	added ('OK')	text/css	etag:W/%2260d1a69e-bffb%22	https://promo-theme.com/novo/wp-content/themes/novo/css/iconfont.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/iconfont85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:40	59507/59507	---MCZ	200	added ('OK')	text/css	etag:W/%22608bbbda-e873%22	https://promo-theme.com/novo/wp-content/themes/novo/css/fontawesome.min.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/fontawesome.min85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:40	44872/44872	---MCZ	200	added ('OK')	text/css	etag:W/%225d724126-af48%22	https://promo-theme.com/novo/wp-content/themes/novo/css/circle_animations.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/circle_animations85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:40	6421/6421	---MCZ	200	added ('OK')	text/css	etag:W/%2260ddb9e3-1915%22	https://promo-theme.com/novo/wp-content/themes/novo-child-dev/style.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo-child-dev/style85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:41	137223/137223	---MCZ	200	added ('OK')	text/css	etag:W/%2260d19ad2-21807%22	https://promo-theme.com/novo/wp-content/themes/novo/css/woocommerce.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/woocommerce85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:41	21536/21536	---MCZ	200	added ('OK')	text/css	etag:W/%225ecfbba2-5420%22	https://promo-theme.com/novo/wp-content/themes/novo/css/woocommerce-layout.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/woocommerce-layout85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:41	4144/4144	---MCZ	200	added ('OK')	text/css	etag:W/%225eafedf4-1030%22	https://promo-theme.com/novo/wp-content/themes/novo/css/select2.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/select285d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:42	250936/250936	---MCZ	200	added ('OK')	text/css	etag:W/%2261923b73-3d438%22	https://promo-theme.com/novo/wp-content/themes/novo/css/style.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/style85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:42	34399/34399	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d50-865f%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min.css?ver=6.6.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min31dc.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:43	175151/175151	---MCZ	200	added ('OK')	text/css	etag:W/%2261923adc-2ac2f%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:43	29621/29621	---MCZ	200	added ('OK')	text/css	etag:W/%2260d447c2-73b5%22	https://promo-theme.com/novo/wp-content/themes/novo/css/mobile.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/css/mobile85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:43	38378/38378	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d73-95ea%22	https://promo-theme.com/novo/wp-content/plugins/pixproof/assets/css/inuit.css?ver=2.0.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pixproof/assets/css/inuit001e.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:43	5479/5479	---MCZ	200	added ('OK')	text/css	etag:W/%2260d98d73-1567%22	https://promo-theme.com/novo/wp-content/plugins/pixproof/assets/css/mangnific-popup.css?ver=2.0.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pixproof/assets/css/mangnific-popup001e.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:45	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-17b8b%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js?ver=1.12.4	C:/xampp/htdocs/sholoShoot/cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.minb8ff.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:46	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-2748%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-migrate/1.4.1/jquery-migrate.min.js?ver=1.4.1	C:/xampp/htdocs/sholoShoot/cdnjs.cloudflare.com/ajax/libs/jquery-migrate/1.4.1/jquery-migrate.min330a.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:47	9545/9545	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a9ee3-2549%22	https://promo-theme.com/novo/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:47	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a9ee3-bdd%22	https://promo-theme.com/novo/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.4.4	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min7263.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:47	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d98d50-3e0%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.6.0	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart31dc.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:48	865/865	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261497d79-361%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/js/zilla-likes.js?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/js/zilla-likes85d2.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:48	6652/6652	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d98d33-19fc%22	https://promo-theme.com/novo/wp-content/plugins/booked/includes/add-ons/woocommerce-payments//js/frontend-functions.js?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/booked/includes/add-ons/woocommerce-payments/js/frontend-functions85d2.js	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:48	1989/1989	---M--	200	added ('OK')	image/png	etag:%2260d069e7-7c5%22	https://promo-theme.com/novo/wp-content/uploads/2017/09/cropped-favicon-70x70.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/09/cropped-favicon-70x70.png	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:49	26591/26591	---M--	200	added ('OK')	image/png	etag:%2260d069e7-67df%22	https://promo-theme.com/novo/wp-content/uploads/2017/09/cropped-favicon-300x300.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/09/cropped-favicon-300x300.png	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:49	3553/3553	---M--	200	added ('OK')	image/jpeg	etag:%22620b61e8-de1%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project1-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project1-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:49	3602/3602	---M--	200	added ('OK')	image/jpeg	etag:%22620b61f5-e12%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project13-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project13-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:50	3276/3276	---M--	200	added ('OK')	image/jpeg	etag:%22620b61f6-ccc%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project14-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project14-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:50	4523/4523	---M--	200	added ('OK')	image/jpeg	etag:%22620b61f2-11ab%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project10-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project10-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:50	4100/4100	---M--	200	added ('OK')	image/jpeg	etag:%22620b61f4-1004%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project12-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project12-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:51	2855/2855	---M--	200	added ('OK')	image/jpeg	etag:%22620b61ee-b27%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project6-150x150.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project6-150x150.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:52	38429/38429	---M--	200	added ('OK')	image/jpeg	etag:%22620b61e8-961d%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project1-1024x681.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project1-1024x681.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:53	71579/71579	---M--	200	added ('OK')	image/jpeg	etag:%22620b61ea-1179b%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project3-684x1024.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project3-684x1024.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:54	111269/111269	---M--	200	added ('OK')	image/jpeg	etag:%22620b61e9-1b2a5%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project2-1024x681.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project2-1024x681.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:55	91734/91734	---M--	200	added ('OK')	image/jpeg	etag:%22620b61ec-16656%22	https://promo-theme.com/novo/wp-content/uploads/2017/08/project4-1024x580.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2017/08/project4-1024x580.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:56	133186/133186	---M--	200	added ('OK')	image/jpeg	etag:%22620b6274-20842%22	https://promo-theme.com/novo/wp-content/uploads/2018/10/side-img7-1016x1024.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2018/10/side-img7-1016x1024.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:57	95177/95177	---M--	200	added ('OK')	image/jpeg	etag:%22620b6272-173c9%22	https://promo-theme.com/novo/wp-content/uploads/2018/10/project45-1024x768.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2018/10/project45-1024x768.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:57	156196/156196	---M--	200	added ('OK')	image/jpeg	etag:%2260d06a7c-26224%22	https://promo-theme.com/novo/wp-content/uploads/2018/10/side-img7.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2018/10/side-img7.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:58	0/0	---M--	200	added ('OK')	text/css	etag:%2261497d79-0%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-inline.css?ver=5.7.10	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-inline85d2.css	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:59	113549/113549	---M--	200	added ('OK')	image/jpeg	etag:%22620b6273-1bb8d%22	https://promo-theme.com/novo/wp-content/uploads/2018/10/side-img6-1016x1024.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2018/10/side-img6-1016x1024.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
22:30:59	114646/114646	---M--	200	added ('OK')	image/jpeg	etag:%22620b6271-1bfd6%22	https://promo-theme.com/novo/wp-content/uploads/2018/10/project44-1024x618.jpg	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/uploads/2018/10/project44-1024x618.jpg	(from https://promo-theme.com/novo/blog-horizontal/)
